rewards,loss
-4.986876022070646,1.5784550905227661
-5.693751055747271,2.1347641944885254
13.993749249726534,6.591763496398926
29.571561669930816,8.551151275634766
15.379373650997877,9.942831039428711
-4.418750878423452,2.027529239654541
-6.057501131668687,2.1112401485443115
64.98937190882862,9.740338325500488
-1.7731264811009169,3.390235662460327
26.887187076732516,6.194267749786377
9.573747996240854,4.741617679595947
-6.050001014024019,1.7372674942016602
6.201247988268733,3.504589557647705
-4.184375969693065,1.9410581588745117
31.833434416912496,4.650629997253418
75.35749710351229,7.243031024932861
39.7678113412112,17.497957229614258
0.8331241626292467,3.861112356185913
-4.641876032575965,1.3973069190979004
10.738748598843813,10.5492525100708
10.537499192170799,3.598661422729492
9.50937357917428,5.3060150146484375
5.46812304481864,3.074744462966919
-5.011250946670771,1.3657721281051636
13.865623123943806,2.998018503189087
-4.638125849887729,1.683440089225769
0.002499181777238846,3.652501344680786
46.137497790157795,13.44852352142334
15.396248888224363,5.810933589935303
18.579374711960554,6.454317092895508
4.923749279230833,6.531477928161621
0.04249848052859306,2.5066277980804443
4.903748111799359,3.273367404937744
-4.868751037865877,2.162428855895996
-5.2737508825957775,1.1431485414505005
51.266247130930424,6.20619535446167
36.06405956670642,10.745417594909668
15.088123612105846,4.2949724197387695
10.266873836517334,5.287876129150391
20.06312339939177,5.500833988189697
5.3849988132715225,3.468980550765991
-4.555625848472118,2.459348678588867
-0.041876159608364105,4.409265518188477
-4.280000869184732,1.643039584159851
15.031248141080141,3.4224483966827393
-5.746250865980983,1.8664679527282715
29.451872964389622,10.046915054321289
-0.47062601894140244,3.610966920852661
0.37124862894415855,3.813277006149292
-5.084376024082303,1.7250577211380005
25.264997076243162,10.009737968444824
4.491873402148485,6.625434875488281
0.1718742810189724,3.851574182510376
-4.960625942796469,2.278142213821411
-4.767500936985016,1.5514827966690063
5.902499639429152,3.281186819076538
4.445623705163598,6.279945373535156
-4.255625959485769,1.9370018243789673
35.963122714310884,5.3437886238098145
15.078123385086656,4.782620429992676
5.14937349408865,6.501047611236572
-5.127500921487808,1.7962766885757446
-5.954375883564353,1.8070333003997803
-5.433125972747803,2.3847036361694336
-5.105000967159867,1.4382442235946655
-4.02875092625618,2.2893972396850586
14.995623238384724,6.66179895401001
-3.8337508887052536,1.4271068572998047
-4.97562600672245,1.8864479064941406
-4.180625889450312,1.8172389268875122
-0.2637510225176811,3.405158042907715
15.841248417273164,4.216093063354492
24.994372598826885,9.302948951721191
20.179373111575842,6.261747360229492
9.03749831020832,2.8852427005767822
-4.613750949501991,1.431624412536621
10.844373537227511,5.019266128540039
-0.6062511280179024,1.6295117139816284
9.576561000198126,10.079687118530273
4.253748344257474,2.304987668991089
-0.4984383638948202,3.2083840370178223
-4.6325007155537605,2.0607962608337402
24.53374836873263,8.460760116577148
9.01281119696796,6.040954113006592
5.201873105019331,4.716069221496582
-5.56250087171793,2.6320793628692627
-4.956876000389457,1.01436185836792
21.095623452216387,5.246435165405273
-5.213750839233398,2.4265506267547607
40.389998925849795,12.145952224731445
-5.221250932663679,2.213980197906494
-4.9625010918825865,1.8399403095245361
-3.882500747218728,2.149426221847534
14.666248941794038,2.693363904953003
-3.980000864714384,1.6219245195388794
-5.23812591470778,1.6747760772705078
-5.556875865906477,1.3161249160766602
-5.609375886619091,2.173604965209961
-5.393750876188278,1.3262641429901123
-5.303750962950289,1.7726516723632812
-5.701251033693552,2.1582133769989014
0.317499240860343,3.980565309524536
10.093124724924564,5.227684497833252
6.034685764461756,5.885744571685791
0.25499909557402134,3.6679489612579346
-4.981250943616033,1.1811316013336182
0.2987491302192211,3.6426076889038086
5.61406110227108,6.4287495613098145
-4.943751018494368,1.6569185256958008
0.961249552667141,4.4376540184021
-4.238750925287604,1.725101113319397
-5.251250941306353,1.7482614517211914
-0.4825007487088442,3.2482848167419434
31.671247772872448,6.595529556274414
10.466248853132129,7.651070594787598
-1.0362512050196528,3.4824113845825195
5.514998322352767,3.7274341583251953
25.42187289148569,11.33121109008789
33.92187302745879,9.390362739562988
19.989997508004308,6.9997453689575195
10.282498650252819,3.2326722145080566
4.724999126046896,6.2856292724609375
11.036873321980238,7.824991226196289
-5.226875904947519,1.4051162004470825
19.574373485520482,6.72211217880249
-5.120000975206494,1.2283421754837036
-4.323126034811139,1.3663078546524048
12.13437333330512,6.0005388259887695
0.6049990616738796,3.6768925189971924
8.819998214021325,7.445110321044922
18.832811975851655,12.3123140335083
-4.557501100003719,1.2026969194412231
28.878123309463263,10.831418991088867
-5.405000925064087,2.451448440551758
10.023748632520437,8.921178817749023
-5.616876011714339,1.5775117874145508
-4.750625871121883,2.7807071208953857
5.059999093413353,6.000781059265137
-5.103125965222716,1.427951455116272
14.763748394325376,4.464197635650635
30.381872948259115,6.133915424346924
-5.4968759678304195,2.704209804534912
57.41374900564551,9.695621490478516
4.926249083131552,6.730003833770752
-0.10937603376805782,3.7864105701446533
-5.6862509697675705,1.5856125354766846
-5.046875851228833,1.7488393783569336
25.344997726380825,6.812778472900391
66.49499842524529,12.04126262664795
-5.2287509348243475,1.1719797849655151
33.89312460832298,12.625062942504883
-4.628751007840037,1.4824626445770264
45.26249851286411,7.365528583526611
-5.045000899583101,1.234875202178955
14.664998663589358,10.453387260437012
4.399999421089888,3.719512939453125
4.6496860245242715,6.442593097686768
-6.083750920370221,1.7331959009170532
-0.40812546759843826,3.7346556186676025
14.724998833611608,6.785418510437012
-5.17437600903213,2.0433449745178223
-4.68875084258616,1.6738462448120117
4.407498709857464,3.9687037467956543
9.373435769230127,5.7533345222473145
-4.679375866428018,2.4399235248565674
30.23249851167202,5.261786937713623
11.042498733848333,5.4195051193237305
-5.296251013875008,0.6503429412841797
0.3074990324676037,2.2118754386901855
21.82374877296388,7.7987141609191895
14.934999151155353,5.246464252471924
-5.185625787824392,2.915476083755493
36.14437333121896,8.927303314208984
-4.910000912845135,1.0252890586853027
0.3799987845122814,3.974801540374756
14.584998669102788,2.984797954559326
9.548123594373465,4.095240116119385
-1.2081260401755571,2.836918354034424
0.420311514288187,4.108811378479004
5.539374014362693,6.758446216583252
0.575310967862606,3.6647422313690186
25.664684979245067,9.777563095092773
10.20749832317233,9.50131607055664
10.123748796060681,5.602325916290283
48.14062204584479,9.637557029724121
4.681873483583331,2.987828016281128
75.3553091082722,11.912215232849121
29.982498369179666,15.703640937805176
5.991248922422528,6.666698932647705
-4.722500858828425,1.9322035312652588
69.33656129427254,9.573213577270508
-4.430000927299261,2.281344175338745
97.13811908848584,15.120944023132324
-0.7412507869303226,3.976142644882202
-4.233125987462699,4.119758129119873
-4.893125895410776,2.352853298187256
-6.012501059100032,2.3088841438293457
5.435624161735177,6.990717887878418
-0.7575013116002083,3.7746028900146484
16.800935830920935,4.342101573944092
0.08937443234026432,0.9827324748039246
40.842186810448766,8.27507495880127
-5.0918758902698755,1.2813462018966675
